record_id,artist_user_id,title,genre,release_date
record_a6ada44c-5820-472e-9db3-81be048db182,user_24fa5b26-e5b7-47dc-8568-5fb7ed458587,Collection city service,R&B,2022-08-31
record_fd926be4-9397-477f-bf32-2a65b0881f13,user_e55c293b-427f-446d-857c-9648d6434c48,Central sea,Reggae,2020-04-04
record_5bead7f8-4cd3-42c5-9eec-3a00009282d9,user_bc206040-0ecd-4160-b082-379527f24ad2,Phone mind him,R&B,2021-04-04
record_278d528b-8271-4b30-991f-9b7b09617488,user_3c5d30bc-0ac2-4df1-8574-892d2f666df6,Special,Gospel,2021-01-19
record_7b1c9c71-d0eb-4b61-884b-943d51553557,user_4abdb786-0853-4401-87f5-21415dfc2670,Management ahead pretty,R&B,2023-06-21
record_a0d6e8f1-a3e6-4fcb-a216-1af88c0590f9,user_230e7640-510f-4161-99db-32262ae50274,Wall party building,Soul,2021-11-01
record_7fc8a683-ce20-4fbc-95dc-3f8fc189e995,user_bbd5b1a2-0b2a-49c2-82e9-f458c503d70c,Administration plan,Metal,2022-05-03
record_57061d35-de20-4bf1-9aac-a689f0db7e16,user_6ac27408-a0a6-4c57-a025-7b6854f7a8e3,Would determine,Soul,2020-06-07
record_7384f013-0b10-4268-93a7-dc4d5f00e024,user_6b7c5eb8-530c-4176-b438-6bce401b476b,Fund ability,Electronic,2022-02-13
record_6770c28c-8e30-4790-ad02-7e90263a116d,user_adb1c2d0-d859-48df-91eb-3bde3483f516,Member claim everyone,Hip-Hop,2021-03-01
record_0a6556e8-cb23-4a30-885e-648a6261043b,user_f10048b1-22b6-4946-9c64-ee72861f81a0,Yard address,Blues,2023-02-16
record_f917d611-96bc-4d06-9ef7-e63d7fca89c6,user_4507d621-9cf5-4b66-91df-970ae966ce6d,Mr brother,Country,2022-10-23
record_b0a7acf2-678d-4f41-9350-6c007b6375aa,user_6f33f39e-7659-4673-bd80-ca11394424b0,Nation start,Techno,2022-02-19
record_02065d6f-9f8b-477b-8e03-a80b0b32d7e0,user_fd0b54b6-0aa5-4cb0-8eec-502dc2c5307e,Own performance,Jazz,2020-05-06
record_3e2eeb2c-9ead-4ebc-ba8f-075476ca2cb1,user_3f05cd62-2de4-48e4-848b-09a680b6337a,Customer radio sea,Techno,2022-07-03
record_95792072-c027-49a0-9a47-ae48d181598f,user_8b404e7f-a42f-40f2-9422-69225efbabf9,Bring official,Gospel,2020-07-04
record_767b7c79-b7d5-47af-afdd-4185cbdc0c4c,user_de985a55-c9fb-4872-9b5e-4e3abe43f4a2,Win consumer site,Techno,2020-02-05
record_316cdc2b-237a-497b-9b15-e8f9abc2bb3c,user_f6cb31b3-48fa-4cd1-a483-7a59189af5d1,Claim century discussion,Rock,2023-07-12
record_3aad48c8-2490-46a4-adf8-2d8d18bfb718,user_482a8ed6-d5d3-4d7d-a617-19a5a59c2ab5,Argue we,Techno,2022-12-29
record_c9b849fa-4347-4be3-b7f7-f129f95a1ebc,user_1531f5ab-c72f-46c6-bfdb-2458530c9f40,Leg know fine,Hip-Hop,2021-11-24
record_1f448620-811b-4bf2-80ee-182e2f23821a,user_ef41dd17-6885-4103-a9d1-038645ef0a7a,Make pressure,Soul,2022-06-19
record_871f1e41-d36c-43f3-87a3-299d2f573bfa,user_39c8d999-40e5-4fd0-9cd5-96a93239abee,Black son since bad,R&B,2020-01-14
record_92179aa1-4d00-4d1e-8ffb-fbbc96c196e9,user_f4e4f063-03e7-4840-bb1e-19c4fecc6c48,Foot determine,Punk,2023-11-12
record_76f7287c-4ea2-4400-b1c5-96ed729967ce,user_2913a0bf-a8c0-401e-9b73-aa7c2544888a,Shoulder now research item,Funk,2023-11-26
record_41004551-acea-4927-8f48-d2f44ab808ab,user_3fbded9d-d59a-435c-863f-55f0b086f01e,Really great,Electronic,2023-03-25
record_918d2c70-f869-4ba5-b090-6bbda7ca79c3,user_9ebe7a86-09cf-406d-9ba2-20a751d16f03,Pressure grow drug,Techno,2020-01-09
record_41a6e3bd-1273-4af7-820d-df4a5f2c96c4,user_fd5f9010-b064-46bd-b770-8ab5edcc59d8,Fire during would especially,Metal,2023-06-19
record_ae95e4d8-ffc9-430b-954f-b1484ad3066c,user_c1843da7-1c73-4a62-976c-b4d9fbd5c68d,Alone relationship by,Classical,2020-10-28
record_92fd43f8-5c4e-43aa-9e62-7d07e5f3569f,user_d390582a-b07d-43cc-ae2f-a1bebae4bd9d,Two travel even,Rock,2022-03-02
record_60909e40-5855-4ab9-b27e-2d6ea9f2611f,user_2909393f-2d44-4442-a632-80ff5a69d6d9,National red,Gospel,2023-03-15
record_fbd88027-2081-4a92-9c66-179e0dfa1585,user_d56cafca-9e34-4bf5-be9d-a2c357ffb0d5,Material bank assume leave,Disco,2022-07-08
record_9388a7fd-5828-4438-82b1-46c13e63c6c2,user_93dd4bec-b804-44e9-84c9-88af6b5673d7,Change adult,Indie,2021-04-16
record_7fdc26e7-8451-45c9-8e34-cd35d9ef36ab,user_10dfa3b6-52b6-43a9-835a-ad110ad50ff2,Miss student,Funk,2021-02-11
record_99f7b9ad-7969-4faf-9285-162f50c1578c,user_bc1b3d82-cd8d-4b35-80b2-0aa44e456b2d,Place condition success,Funk,2021-08-26
record_9086c753-aa32-4f98-8ce8-d4da4d36ae85,user_a36de87e-9ff3-44a1-aa89-be6abd2f6457,Across easy oil,Indie,2021-02-06
record_8a649584-6cab-490b-9393-fe3e48ce4709,user_7f825e94-d6a6-4266-b929-e27f83c202b0,Right service,Gospel,2023-11-11
record_1e33fa39-515a-4b70-9ebf-2f7cdc4aae4f,user_0ff9f9d8-a907-407b-a71a-e02028e4040d,Not,Latin,2021-02-15
record_8e24fe43-06ee-40c4-8bf6-d72a4d07cfeb,user_cc6102cf-753d-4e7a-8bd1-a5335405b741,They society,R&B,2022-12-26
record_84196206-c329-4ea0-8c46-2eb35f5e36d4,user_46b61b9d-2a8a-4436-b3ca-2c544c46992e,Would feeling,Soul,2022-03-22
record_a2c685b4-1e33-425c-893b-054285ea21a1,user_bf4b7630-b9dd-40f0-b534-ef841ea43194,Husband her any,Electronic,2021-04-19
record_8991e9b5-6e38-4d09-8bc7-3bcf1f666a77,user_94b498aa-2a93-4e8e-8efa-229604beea67,Either send order,R&B,2020-06-14
record_1015199b-5bfa-45d1-9620-761686075f67,user_262fa3ae-4706-432c-b54f-600abb327fb9,Finally necessary east,Jazz,2023-05-15
record_56b5cee0-34cf-408a-819e-678b33af4f28,user_81b9d067-7877-43cf-9793-6fb5ea6f4921,Sound wait,Classical,2020-03-22
record_5d026f22-76ad-4c49-9409-4237f34a21a7,user_be70d0e1-070d-49e6-9d38-bc3b50036361,Claim child,Pop,2021-04-24
record_c478ea20-20f7-4b07-8972-38f7a180289a,user_698f1aee-2361-4313-b1fb-b1a04fc0dc11,Fish foreign card,Folk,2021-06-07
record_c7619e4d-5876-4597-b89d-eee1ac9a1498,user_4d3f9e9e-85d4-4656-83d3-6d5844b7bdfd,Either pass,Soul,2020-04-21
record_e07269bb-df93-47ad-979c-840c655de1c4,user_eb19feb8-f1ce-477b-8669-6e7c2027eaf8,Candidate source,Gospel,2020-11-13
record_f712ec46-3589-48aa-a32d-52bfe19ac359,user_711954e7-3ed5-4894-adc0-cd8cbc14e1b6,Design fall,Blues,2022-03-25
record_d9120d24-b69a-41bf-ab21-3a42beb4987b,user_b9f34628-d1ed-4dd3-b5f8-9a5c0663bb23,Stop watch different,Indie,2023-09-06
record_7565d786-98c8-45e1-a026-687da710ece3,user_5c5440c4-3e24-4aa2-885a-4e1b262225d2,Yeah include view sure,Electronic,2021-07-20
record_70c97642-f063-40a6-8250-60f1549fef1a,user_83562067-9930-44d8-abfd-9ac6d18ac9ff,Rise hear,Punk,2022-04-07
record_4651eb27-67e6-46e0-90f1-c63d4554e522,user_545bd979-3f64-43f1-aa21-c02f4b7d574b,Rock,Hip-Hop,2020-08-02
record_acb14a89-3854-45de-9df7-ef1be87c7e47,user_d055c6b9-f09a-4ec7-bde2-bc10fc9be316,Black movement,R&B,2022-11-08
record_18f0e49a-cc18-4dff-b5bc-776aac399aba,user_51db6882-d754-4671-98cb-5b0a2e7c8210,Build forward,Electronic,2020-07-24
record_5802d8c6-1cd0-45af-8774-7e7b9c2cb0f6,user_8588d81c-301f-4444-ae70-de6d34931cbd,Necessary soldier,Soul,2020-07-28
record_f8b656a3-0c10-4e87-b739-84b0ad2da09a,user_3eafc224-9976-446a-ae84-1303e6775331,Official bed,Metal,2020-03-13
record_a23d9066-ca12-4bb6-b0de-a187393341a0,user_25b40ebe-cb50-4a6c-b012-97de3e1cd0e5,Sign partner enter,Jazz,2021-08-16
record_6093cc7a-013b-4cbe-976f-1aae3211b5fd,user_ef56ef95-1bcd-4591-b1ba-393c6f101e80,Writer,Techno,2021-11-12
record_3a1932fb-22f1-4834-b0fb-c1cf3013fa42,user_a02449e3-a328-47db-99e3-3ea3acf0f7ef,Personal do physical,Classical,2023-08-24
record_23b82774-e483-4eaa-860b-50280afba4a6,user_80b63994-e7f9-4f57-ab42-88683a70d183,Enough main nearly,R&B,2022-02-15
record_0a5465c6-35fc-46e8-b41c-31e0beb4e256,user_a5bef8b6-f8f0-47e1-8533-c48e6c257429,Option,Folk,2021-06-11
record_306231f4-701d-4e44-a8df-b276a15b4533,user_ef8fe53a-cbe0-4ec0-a2c0-1df9c4057f28,Method some,Gospel,2022-01-18
record_961ea479-3676-4ac6-8a17-aa10854e79a5,user_4a9ffbf6-5430-45a4-b68e-0ae6f6737d8b,Those spring baby,Electronic,2021-07-31
record_a4df7a1d-6565-49d0-b2a6-c4bec7c0a31d,user_270ed6ba-8f25-4337-abc7-70d6d603c214,Cause she customer,Classical,2020-09-26
record_4c2b44d7-a257-4753-92f4-503a2a608f37,user_6992006b-130a-4ec4-ae76-ebf8739ccf0b,Area long investment,Classical,2021-08-14
record_0035f2fe-9896-4e7c-8d31-9d4ac46865f8,user_f26dab99-8635-4aad-9355-8e707f7dbc50,Part,Gospel,2023-07-23
record_25415dbd-a9fb-4dda-b21f-e38d3c94b76b,user_18c7c788-f894-4faf-bcfd-a85147994435,Sit cell deep,Electronic,2020-08-11
record_ad10c41d-343a-4bc7-aabe-5cce340ea59e,user_00b96163-8656-463c-b5f9-3373f0d8ef8f,Everything media,Latin,2020-09-28
record_7358cbbc-028a-48f5-b350-1f1cbe7a7128,user_28adf184-ee46-4e5e-99e7-c8bc77644a91,Describe play,Gospel,2020-06-11
record_3dd883d3-172a-42a1-a321-57a498ecb183,user_0b710364-1a30-4352-81b1-49d97055713c,Itself camera upon,Punk,2021-11-21
record_40907934-23f8-49b2-b8b2-32e436cdcc16,user_705aee01-9e59-4941-a09a-3dcd86480e86,Across,Soul,2021-03-10
record_8ae9222a-d063-489e-b54d-b7a92242ccd0,user_e7925774-f0e0-41f2-8f39-7747868782c4,Interesting ability,Punk,2020-01-01
record_048efa95-fb3a-4461-a720-95c573840b01,user_f5f0530f-e229-401c-b2e7-10a16aec386c,Than then near,Punk,2021-07-26
record_f5f0f750-c7f5-4d9c-ae1d-20134ce2f06d,user_7da5ccfb-2e70-4bbb-9ffc-f87e45f87cf1,Her,Funk,2022-08-06
record_34618993-7ec0-4f73-b1ce-23e8f4962562,user_7f839d86-1ac5-40e8-adca-e98460a5da7d,Technology,Reggae,2023-06-15
record_5861646f-d79d-4080-b4df-94d959b9f9a3,user_bab3f848-261f-4056-a865-4f01793058a3,Data,Reggae,2020-06-30
record_20a1dba1-1448-4468-b6ba-f4c230fd1a79,user_16a4c782-cb57-4c3b-859d-11eae6fb787b,Candidate down third,Metal,2021-04-08
record_082e04cb-d590-490b-82cc-5db2c22c0789,user_457ad608-9661-4384-9919-1d89c52fd0de,Study fact tend,Funk,2022-01-19
record_41506ea0-ac91-4aef-8b7e-0e3864bf1cc1,user_f921401a-7991-4db2-9491-2cb32b4146db,Gas risk,Techno,2021-07-05
